4000MX,-1,EA,2T23011675,ORACLE
9947MX,-1,EA,2T23011675,ORACLE
1065MX,-1,EA,2T23011675,ORACLE
600017,-1,EA,2T23011675,ORACLE
8504MX,-1,EA,2T23011675,ORACLE
7056MX,-1,EA,2T23011675,ORACLE
0884MX,-1,EA,2ZD8465158,ORACLE
1926MX,-1,EA,2ZD8465158,ORACLE
0366MX,-1,EA,2ZD8465158,ORACLE
0364MX,-1,EA,2ZD8465158,ORACLE
0413MX,-1,EA,2ZD8465158,ORACLE
8812MX,-1,EA,2ZD8465158,ORACLE
8796MX,-2,EA,2ZD8465158,ORACLE
8732MX,-1,EA,2ZD8465158,ORACLE
8697MX,-1,EA,2ZD8465158,ORACLE
3525MX,-1,EA,2ZD8465158,ORACLE
2648MX,-1,EA,2T23031140,ORACLE
2631MX,-1,EA,2T23031140,ORACLE
0964MX,-1,EA,2T23031140,ORACLE
0366MX,-1,EA,2T23031140,ORACLE
3119MX,-1,EA,2T23031140,ORACLE
0085MX,-1,EA,2T23031140,ORACLE
0065MX,-2,EA,2T23031140,ORACLE
0768MX,-1,EA,2T23004115,ORACLE
0899MX,-1,EA,2T23004115,ORACLE
0767MX,-1,EA,2T23004115,ORACLE
0772MX,-1,EA,2T23004115,ORACLE
0766MX,-1,EA,2T23004115,ORACLE
0413MX,-1,EA,2T23004115,ORACLE
1428MX,-6,EA,2ZD8466117,ORACLE
0922MX,-6,EA,2ZD8466117,ORACLE
0963MX,-24,EA,2ZD8466117,ORACLE
2644MX,-1,EA,2ZD8466117,ORACLE
4000MX,-8,EA,2ZD8466117,ORACLE
4000MX,-1,EA,2ZD8465444,ORACLE
0085MX,-1,EA,2ZD8465444,ORACLE
1841MX,-1,EA,2ZD8468883,ORACLE
1019MX,-40,EA,2ZD8468883,ORACLE
1926MX,-3,EA,2ZD8469069,ORACLE
2631MX,-2,EA,2ZD8469069,ORACLE
0964MX,-2,EA,2ZD8469069,ORACLE
0940MX,-1,EA,2ZD8469069,ORACLE
4002MX,-1,EA,2ZD8469069,ORACLE
4000MX,-2,EA,2ZD8469069,ORACLE
4001MX,-2,EA,2ZD8469069,ORACLE
1065MX,-1,EA,2ZD8469069,ORACLE
0085MX,-4,EA,2ZD8469069,ORACLE
1019MX,-6,EA,2ZD8469069,ORACLE
0085MX,-24,EA,2ZD8466232,ORACLE
2631MX,-1,EA,2ZD8462029,ORACLE
0964MX,-1,EA,2ZD8462029,ORACLE
3146MX,-1,EA,2ZD8462029,ORACLE
1065MX,-3,EA,2ZD8462029,ORACLE
0085MX,-4,EA,2ZD8462029,ORACLE
2864MX,-1,EA,2ZD8462029,ORACLE
1019MX,-3,EA,2ZD8462029,ORACLE
0077MX,-1,EA,2ZD8462029,ORACLE
